function,depth,seed,init_mode,snapped,final_loss,snappability,nan_epoch,converged,symbolic_form,expected_depth,post_snap_loss,valid_snap
ln,5,1,blind,1,0.07648269087076187,1.0,-1,1,"eml(1,eml(eml(1,x),x))",4,0.9747202396392822,0
exp,3,6,blind,1,0.0006605377420783043,1.0,-1,1,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,7,blind,1,0.07391481846570969,1.0,-1,0,"eml(1,eml(1,x))",2,1.4040111303329468,0
exp,3,8,blind,1,0.10007055103778839,1.0,-1,0,"eml(1,eml(1,x))",2,1.4040111303329468,0
ln,5,2,blind,1,3.1746833324432373,1.0,-1,1,"eml(1,eml(eml(eml(x,1),x),x))",4,6.473615646362305,0
exp,3,9,blind,1,0.31923559308052063,1.0,-1,1,"eml(x,x)",2,0.6877624988555908,0
exp,3,10,blind,1,0.3087318539619446,1.0,-1,1,"eml(x,x)",2,0.6877624988555908,0
exp,3,11,blind,1,0.031048748642206192,1.0,-1,1,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,3,blind,1,0.6095317602157593,1.0,-1,1,"eml(1,eml(1,x))",4,1.2469897270202637,0
exp,3,12,blind,1,0.11720655858516693,1.0,-1,0,"eml(1,eml(1,x))",2,1.4040111303329468,0
exp,3,13,blind,1,0.007634740322828293,1.0,-1,1,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,14,blind,1,0.005859066732227802,1.0,-1,1,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,4,blind,1,0.5632694959640503,1.0,-1,1,"eml(1,eml(1,1))",4,0.6690109968185425,0
exp,3,15,blind,1,0.006417857017368078,1.0,-1,1,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,16,blind,1,0.31682512164115906,1.0,-1,1,"eml(x,x)",2,0.6877624988555908,0
exp,3,17,blind,1,0.3163019120693207,1.0,-1,1,"eml(x,x)",2,0.6877624988555908,0
ln,5,5,blind,1,0.18079730868339539,1.0,-1,1,"eml(1,eml(eml(1,x),x))",4,0.9747210741043091,0
exp,3,18,blind,1,0.00014708831440657377,1.0,-1,1,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,19,blind,1,0.31178632378578186,1.0,-1,1,"eml(x,x)",2,0.6877624988555908,0
exp,3,0,warm,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,1,warm,1,5.948822945356369e-08,1.0,-1,1,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,6,blind,1,0.2185259908437729,1.0,-1,1,"eml(1,eml(eml(1,x),x))",4,0.9747210741043091,0
exp,3,2,warm,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,3,warm,1,5.948822945356369e-08,1.0,-1,1,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,4,warm,1,5.948822945356369e-08,1.0,-1,1,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,7,blind,1,0.4793376624584198,1.0,-1,1,"eml(1,eml(1,x))",4,1.2469897270202637,0
exp,3,5,warm,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,6,warm,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,7,warm,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,8,blind,1,0.3966233730316162,1.0,-1,1,"eml(1,eml(1,x))",4,1.246989369392395,0
exp,3,8,warm,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,9,warm,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,10,warm,1,5.948822945356369e-08,1.0,-1,1,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,9,blind,1,0.8807829022407532,1.0,-1,1,"eml(1,eml(1,x))",4,1.246989369392395,0
exp,3,11,warm,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,12,warm,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,13,warm,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,0,warm,1,0.6492987275123596,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
exp,3,14,warm,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,15,warm,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,16,warm,1,5.948822945356369e-08,1.0,-1,1,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,1,warm,1,0.6466419100761414,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
exp,3,17,warm,1,5.948822945356369e-08,1.0,-1,1,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,18,warm,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,19,warm,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,2,warm,1,0.6509281396865845,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
exp,3,0,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,1,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,2,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,3,warm,1,0.6510603427886963,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
exp,3,3,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,4,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,4,warm,1,0.6495948433876038,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
exp,3,5,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,6,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,7,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,5,warm,1,0.6530358195304871,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
exp,3,8,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,9,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,6,warm,1,0.6521112322807312,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
exp,3,10,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,11,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,7,warm,1,0.6469374299049377,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
exp,3,12,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,13,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,14,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,8,warm,1,0.6476978063583374,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
exp,3,15,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,16,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,9,warm,1,0.6527787446975708,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
exp,3,17,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,18,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
exp,3,19,curriculum,1,5.948822945356369e-08,1.0,-1,0,"eml(x,1)",2,5.948822945356369e-08,1
ln,5,0,curriculum,1,0.6456514596939087,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,0,blind,1,0.021476738154888153,1.0,-1,1,"eml(1,eml(eml(1,x),x))",4,0.9747210741043091,0
ln,5,1,curriculum,1,0.6475967168807983,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,1,blind,1,0.10210642218589783,1.0,-1,1,"eml(1,eml(1,x))",4,1.246989369392395,0
ln,5,2,curriculum,1,0.6477315425872803,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,2,blind,1,0.13606661558151245,1.0,-1,1,"eml(1,eml(eml(1,x),x))",4,0.9747210741043091,0
ln,5,3,curriculum,1,0.6546007394790649,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,3,blind,1,0.10453581809997559,1.0,-1,1,"eml(1,eml(eml(1,x),1))",4,2.3739994503557682e-07,1
ln,5,4,curriculum,1,0.6519848108291626,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,5,curriculum,1,0.6463177800178528,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,4,blind,1,0.015131927095353603,1.0,-1,1,"eml(1,eml(eml(1,x),1))",4,2.3739994503557682e-07,1
ln,5,6,curriculum,1,0.6521602869033813,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,5,blind,1,0.08008137345314026,1.0,-1,1,"eml(1,eml(eml(1,x),x))",4,0.9747210741043091,0
ln,5,7,curriculum,1,0.6553065776824951,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,6,blind,1,0.631824791431427,1.0,-1,1,"eml(1,eml(1,x))",4,1.2469897270202637,0
ln,5,8,curriculum,1,0.6556625366210938,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,7,blind,1,0.14622214436531067,1.0,-1,1,"eml(1,eml(eml(1,x),1))",4,2.3739994503557682e-07,1
ln,5,9,curriculum,1,0.650063693523407,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,8,blind,1,0.5553867816925049,1.0,-1,1,"eml(1,eml(1,x))",4,1.2469897270202637,0
ln,5,9,blind,1,0.020244436338543892,1.0,-1,1,"eml(1,eml(eml(1,x),x))",4,0.9747210741043091,0
ln,5,10,blind,1,0.3231377601623535,1.0,-1,1,"eml(1,eml(eml(1,x),x))",4,0.9747202396392822,0
ln,5,11,blind,1,0.1061161458492279,1.0,-1,1,"eml(1,eml(eml(1,x),x))",4,0.9747210741043091,0
ln,5,12,blind,1,0.39673686027526855,1.0,-1,1,"eml(1,eml(1,x))",4,1.2469897270202637,0
ln,5,13,blind,1,0.008686600252985954,1.0,-1,1,"eml(1,eml(eml(1,x),1))",4,1.2637174222618341e-06,1
ln,5,14,blind,1,0.36809661984443665,1.0,-1,1,"eml(1,eml(1,x))",4,1.2469897270202637,0
ln,5,15,blind,1,0.5114186406135559,1.0,-1,1,"eml(1,eml(1,x))",4,1.2469897270202637,0
ln,5,16,blind,1,0.1993596851825714,1.0,-1,1,"eml(1,eml(eml(1,x),x))",4,0.9747210741043091,0
ln,5,17,blind,1,0.13958829641342163,1.0,-1,1,"eml(1,eml(eml(1,x),1))",4,1.2637174222618341e-06,1
ln,5,18,blind,1,0.5321908593177795,1.0,-1,1,"eml(1,eml(1,x))",4,1.2469897270202637,0
ln,5,19,blind,1,0.5417419672012329,1.0,-1,1,"eml(1,eml(1,x))",4,1.2469897270202637,0
ln,5,0,warm,1,0.640360951423645,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,1,warm,1,0.6423878073692322,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,2,warm,1,0.6365818977355957,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,3,warm,1,0.6391348242759705,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,4,warm,1,0.6349983215332031,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,5,warm,1,0.6376264095306396,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,6,warm,1,0.6343757510185242,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,7,warm,1,0.6391915678977966,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,8,warm,1,0.6332728862762451,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,9,warm,1,0.637143611907959,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,10,warm,1,0.6210212707519531,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,11,warm,1,0.636132538318634,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,12,warm,1,0.6335523724555969,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,13,warm,1,0.6362154483795166,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,14,warm,1,0.6287637948989868,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,15,warm,1,0.6389936804771423,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,16,warm,1,0.6349450945854187,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,17,warm,1,0.6384718418121338,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,18,warm,1,0.642139196395874,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,19,warm,1,0.6395725011825562,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,0,curriculum,1,0.6311534643173218,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,1,curriculum,1,0.6380510330200195,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,2,curriculum,1,0.6402623653411865,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,3,curriculum,1,0.6434793472290039,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,4,curriculum,1,0.6351959109306335,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,5,curriculum,1,0.6322293281555176,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,6,curriculum,1,0.6397764682769775,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,7,curriculum,1,0.639826238155365,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,8,curriculum,1,0.6337243318557739,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,9,curriculum,1,0.6403391361236572,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,10,curriculum,1,0.6369383335113525,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,11,curriculum,1,0.6388541460037231,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,12,curriculum,1,0.6416035294532776,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,13,curriculum,1,0.6301955580711365,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,14,curriculum,1,0.6330084204673767,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,15,curriculum,1,0.6376144886016846,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,16,curriculum,1,0.6398217678070068,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,17,curriculum,1,0.6259266138076782,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,18,curriculum,1,0.6346502304077148,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
ln,5,19,curriculum,1,0.6432463526725769,1.0,-1,0,"eml(1,eml(1,1))",4,0.6690109968185425,0
